REGISTRY_NAME,DISPLAY_NAME
<gregtech:ore_wulfenite_0:2>,End Wulfenite Ore
<gregtech:ore_yellow_limonite_0>,Yellow Limonite Ore
<gregtech:ore_yellow_limonite_0:1>,Nether Yellow Limonite Ore
<gregtech:ore_yellow_limonite_0:2>,End Yellow Limonite Ore
<gregtech:ore_zeolite_0>,Zeolite Ore
<gregtech:ore_zeolite_0:1>,Nether Zeolite Ore
<gregtech:ore_zeolite_0:2>,End Zeolite Ore
"<gregtech:pickaxe>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {TorchPlacing: 1 as byte}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Pickaxe
<gregtech:pink_lamp>,Pink Lamp
<gregtech:pink_lamp:1>,Pink Lamp
<gregtech:pink_lamp:2>,Pink Lamp
<gregtech:pink_lamp:3>,Pink Lamp
<gregtech:pink_lamp:4>,Pink Lamp
<gregtech:pink_lamp:5>,Pink Lamp
<gregtech:pink_lamp:6>,Pink Lamp
<gregtech:pink_lamp:7>,Pink Lamp
<gregtech:planks>,Rubber Wood Planks
<gregtech:planks:1>,Treated Wood Planks
"<gregtech:plunger>.withTag({""GT.Behaviours"": {}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, ToolSpeed: 4.0 as float, AttackDamage: 0.0 as float, Material: ""rubber"", HarvestLevel: 1}})",Rubber Plunger
<gregtech:powderbarrel>,Powderbarrel
<gregtech:purple_lamp>,Purple Lamp
<gregtech:purple_lamp:1>,Purple Lamp
<gregtech:purple_lamp:2>,Purple Lamp
<gregtech:purple_lamp:3>,Purple Lamp
<gregtech:purple_lamp:4>,Purple Lamp
<gregtech:purple_lamp:5>,Purple Lamp
<gregtech:purple_lamp:6>,Purple Lamp
<gregtech:purple_lamp:7>,Purple Lamp
<gregtech:red_lamp>,Red Lamp
<gregtech:red_lamp:1>,Red Lamp
<gregtech:red_lamp:2>,Red Lamp
<gregtech:red_lamp:3>,Red Lamp
<gregtech:red_lamp:4>,Red Lamp
<gregtech:red_lamp:5>,Red Lamp
<gregtech:red_lamp:6>,Red Lamp
<gregtech:red_lamp:7>,Red Lamp
<gregtech:rubber_leaves>,Rubber Tree Leaves
<gregtech:rubber_log>,Rubber Wood
<gregtech:rubber_sapling>,Rubber Tree Sapling
<gregtech:rubber_wood_fence>,Rubber Wood Fence
<gregtech:rubber_wood_fence_gate>,Rubber Wood Fence Gate
<gregtech:rubber_wood_stairs>,Rubber Wood Stairs
"<gregtech:saw>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {HarvestIce: 1 as byte}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Saw
"<gregtech:screwdriver>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Screwdriver
"<gregtech:screwdriver_lv>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, MaxCharge: 2147483647 as long, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}, Charge: 2147483647 as long})",Iron Screwdriver (LV)
"<gregtech:scythe>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {AoELayer: 2, MaxAoELayer: 2, AoERow: 2, AoEColumn: 2, MaxAoERow: 2, MaxAoEColumn: 2}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 767, Durability: 0, Material: ""gregtech:iron""}})",Iron Scythe
"<gregtech:shovel>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Shovel
<gregtech:silver_lamp>,Light Gray Lamp
<gregtech:silver_lamp:1>,Light Gray Lamp
<gregtech:silver_lamp:2>,Light Gray Lamp
<gregtech:silver_lamp:3>,Light Gray Lamp
<gregtech:silver_lamp:4>,Light Gray Lamp
<gregtech:silver_lamp:5>,Light Gray Lamp
<gregtech:silver_lamp:6>,Light Gray Lamp
<gregtech:silver_lamp:7>,Light Gray Lamp
"<gregtech:spade>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {AoELayer: 0, MaxAoELayer: 0, AoERow: 1, AoEColumn: 1, MaxAoERow: 1, MaxAoEColumn: 1}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 767, Durability: 0, Material: ""gregtech:iron""}})",Iron Spade
<gregtech:steam_casing>,Bronze Hull
<gregtech:steam_casing:1>,Bricked Bronze Hull
<gregtech:steam_casing:2>,Steel Hull
<gregtech:steam_casing:3>,Bricked Wrought Iron Hull
<gregtech:steam_casing:4>,Pump Deck
<gregtech:steam_casing:5>,Wooden Wall
<gregtech:stone_bricks>,Black Granite Bricks
<gregtech:stone_bricks:1>,Red Granite Bricks
<gregtech:stone_bricks:2>,Marble Bricks
<gregtech:stone_bricks:3>,Basalt Bricks
<gregtech:stone_bricks:4>,Light Concrete Bricks
<gregtech:stone_bricks:5>,Dark Concrete Bricks
<gregtech:stone_bricks_cracked>,Cracked Black Granite Bricks
<gregtech:stone_bricks_cracked:1>,Cracked Red Granite Bricks
<gregtech:stone_bricks_cracked:2>,Cracked Marble Bricks
<gregtech:stone_bricks_cracked:3>,Cracked Basalt Bricks
<gregtech:stone_bricks_cracked:4>,Cracked Light Concrete Bricks
<gregtech:stone_bricks_cracked:5>,Cracked Dark Concrete Bricks
<gregtech:stone_bricks_mossy>,Mossy Black Granite Bricks
<gregtech:stone_bricks_mossy:1>,Mossy Red Granite Bricks
<gregtech:stone_bricks_mossy:2>,Mossy Marble Bricks
<gregtech:stone_bricks_mossy:3>,Mossy Basalt Bricks
<gregtech:stone_bricks_mossy:4>,Mossy Light Concrete Bricks
<gregtech:stone_bricks_mossy:5>,Mossy Dark Concrete Bricks
<gregtech:stone_bricks_small>,Small Black Granite Bricks
<gregtech:stone_bricks_small:1>,Small Red Granite Bricks
<gregtech:stone_bricks_small:2>,Small Marble Bricks
<gregtech:stone_bricks_small:3>,Small Basalt Bricks
<gregtech:stone_bricks_small:4>,Small Light Concrete Bricks
<gregtech:stone_bricks_small:5>,Small Dark Concrete Bricks
<gregtech:stone_bricks_square>,Square Black Granite Bricks
<gregtech:stone_bricks_square:1>,Square Red Granite Bricks
<gregtech:stone_bricks_square:2>,Square Marble Bricks
<gregtech:stone_bricks_square:3>,Square Basalt Bricks
<gregtech:stone_bricks_square:4>,Square Light Concrete Bricks
<gregtech:stone_bricks_square:5>,Square Dark Concrete Bricks
<gregtech:stone_chiseled>,Chiseled Black Granite
<gregtech:stone_chiseled:1>,Chiseled Red Granite
<gregtech:stone_chiseled:2>,Chiseled Marble
<gregtech:stone_chiseled:3>,Chiseled Basalt
<gregtech:stone_chiseled:4>,Chiseled Light Concrete
<gregtech:stone_chiseled:5>,Chiseled Dark Concrete
<gregtech:stone_cobble>,Black Granite Cobblestone
<gregtech:stone_cobble:1>,Red Granite Cobblestone
<gregtech:stone_cobble:2>,Marble Cobblestone
<gregtech:stone_cobble:3>,Basalt Cobblestone
<gregtech:stone_cobble:4>,Light Concrete Cobblestone
<gregtech:stone_cobble:5>,Dark Concrete Cobblestone
<gregtech:stone_cobble_mossy>,Mossy Black Granite Cobblestone
<gregtech:stone_cobble_mossy:1>,Mossy Red Granite Cobblestone
<gregtech:stone_cobble_mossy:2>,Mossy Marble Cobblestone
<gregtech:stone_cobble_mossy:3>,Mossy Basalt Cobblestone
<gregtech:stone_cobble_mossy:4>,Mossy Light Concrete Cobblestone
<gregtech:stone_cobble_mossy:5>,Mossy Dark Concrete Cobblestone
<gregtech:stone_polished>,Polished Black Granite
<gregtech:stone_polished:1>,Polished Red Granite
<gregtech:stone_polished:2>,Polished Marble
<gregtech:stone_polished:3>,Polished Basalt
<gregtech:stone_polished:4>,Polished Light Concrete
<gregtech:stone_polished:5>,Polished Dark Concrete
<gregtech:stone_smooth>,Black Granite
<gregtech:stone_smooth:1>,Red Granite
<gregtech:stone_smooth:2>,Marble
<gregtech:stone_smooth:3>,Basalt
<gregtech:stone_smooth:4>,Light Concrete
<gregtech:stone_smooth:5>,Dark Concrete
<gregtech:stone_tiled>,Black Granite Tiles
<gregtech:stone_tiled:1>,Red Granite Tiles
<gregtech:stone_tiled:2>,Marble Tiles
<gregtech:stone_tiled:3>,Basalt Tiles
<gregtech:stone_tiled:4>,Light Concrete Tiles
<gregtech:stone_tiled:5>,Dark Concrete Tiles
<gregtech:stone_tiled_small>,Small Black Granite Tiles
<gregtech:stone_tiled_small:1>,Small Red Granite Tiles
<gregtech:stone_tiled_small:2>,Small Marble Tiles
<gregtech:stone_tiled_small:3>,Small Basalt Tiles
<gregtech:stone_tiled_small:4>,Small Light Concrete Tiles
<gregtech:stone_tiled_small:5>,Small Dark Concrete Tiles
<gregtech:stone_windmill_a>,Black Granite Windmill Tiles A
<gregtech:stone_windmill_a:1>,Red Granite Windmill Tiles A
<gregtech:stone_windmill_a:2>,Marble Windmill Tiles A
<gregtech:stone_windmill_a:3>,Basalt Windmill Tiles A
<gregtech:stone_windmill_a:4>,Light Concrete Windmill Tiles A
<gregtech:stone_windmill_a:5>,Dark Concrete Windmill Tiles A
<gregtech:stone_windmill_b>,Black Granite Windmill Tiles B
<gregtech:stone_windmill_b:1>,Red Granite Windmill Tiles B
<gregtech:stone_windmill_b:2>,Marble Windmill Tiles B
<gregtech:stone_windmill_b:3>,Basalt Windmill Tiles B
<gregtech:stone_windmill_b:4>,Light Concrete Windmill Tiles B
<gregtech:stone_windmill_b:5>,Dark Concrete Windmill Tiles B
<gregtech:studs>,White Studs
<gregtech:studs:1>,Orange Studs
<gregtech:studs:2>,Magenta Studs
<gregtech:studs:3>,Light Blue Studs
<gregtech:studs:4>,Yellow Studs
<gregtech:studs:5>,Lime Studs
<gregtech:studs:6>,Pink Studs
<gregtech:studs:7>,Gray Studs
<gregtech:studs:8>,Light Gray Studs
<gregtech:studs:9>,Cyan Studs
<gregtech:studs:10>,Purple Studs
<gregtech:studs:11>,Blue Studs
<gregtech:studs:12>,Brown Studs
<gregtech:studs:13>,Green Studs
<gregtech:studs:14>,Red Studs
<gregtech:studs:15>,Black Studs
"<gregtech:sword>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Sword
<gregtech:transparent_casing>,Tempered Glass
<gregtech:transparent_casing:1>,Fusion Glass
<gregtech:transparent_casing:2>,Laminated Glass
<gregtech:transparent_casing:3>,Cleanroom Glass
<gregtech:treated_wood_fence>,Treated Wood Fence
<gregtech:treated_wood_fence_gate>,Treated Wood Fence Gate
<gregtech:treated_wood_stairs>,Treated Wood Stairs
<gregtech:turbine_casing>,Bronze Gearbox Casing
<gregtech:turbine_casing:1>,Steel Gearbox Casing
<gregtech:turbine_casing:2>,Stainless Steel Gearbox Casing
<gregtech:turbine_casing:3>,Titanium Gearbox Casing
<gregtech:turbine_casing:4>,Tungstensteel Gearbox Casing
<gregtech:turbine_casing:5>,Steel Turbine Casing
<gregtech:turbine_casing:6>,Titanium Turbine Casing
<gregtech:turbine_casing:7>,Stainless Turbine Casing
<gregtech:turbine_casing:8>,Tungstensteel Turbine Casing
<gregtech:warning_sign>,Yellow Stripes Block
<gregtech:warning_sign:1>,Yellow Stripes Block
<gregtech:warning_sign:2>,Radioactive Hazard Sign Block
<gregtech:warning_sign:3>,Bio Hazard Sign Block
<gregtech:warning_sign:4>,Explosion Hazard Sign Block
<gregtech:warning_sign:5>,Fire Hazard Sign Block
<gregtech:warning_sign:6>,Acid Hazard Sign Block
<gregtech:warning_sign:7>,Magic Hazard Sign Block
<gregtech:warning_sign:8>,Frost Hazard Sign Block
<gregtech:warning_sign:9>,Noise Hazard Sign Block
<gregtech:warning_sign:10>,Generic Hazard Sign Block
<gregtech:warning_sign:11>,High Voltage Hazard Sign Block
<gregtech:warning_sign:12>,Magnetic Hazard Sign Block
<gregtech:warning_sign:13>,Antimatter Hazard Sign Block
<gregtech:warning_sign:14>,High Temperature Hazard Sign Block
<gregtech:warning_sign:15>,Void Hazard Sign Block
<gregtech:warning_sign_1>,Mob Spawner Hazard Sign Block
<gregtech:warning_sign_1:1>,Spatial Storage Hazard Sign Block
<gregtech:warning_sign_1:2>,Laser Hazard Sign Block
<gregtech:warning_sign_1:3>,Mob Infestation Hazard Sign Block
<gregtech:warning_sign_1:4>,Boss Hazard Sign Block
<gregtech:warning_sign_1:5>,Gregification Hazard Sign Block
<gregtech:warning_sign_1:6>,Non-Standard Causality Hazard Sign Block
<gregtech:warning_sign_1:7>,Automated Defenses Hazard Sign Block
<gregtech:warning_sign_1:8>,High Pressure Hazard Sign Block
<gregtech:white_lamp>,White Lamp
<gregtech:white_lamp:1>,White Lamp
<gregtech:white_lamp:2>,White Lamp
<gregtech:white_lamp:3>,White Lamp
<gregtech:white_lamp:4>,White Lamp
<gregtech:white_lamp:5>,White Lamp
<gregtech:white_lamp:6>,White Lamp
<gregtech:white_lamp:7>,White Lamp
<gregtech:wire_coil>,Cupronickel Coil Block
<gregtech:wire_coil:1>,Kanthal Coil Block
<gregtech:wire_coil:2>,Nichrome Coil Block
<gregtech:wire_coil:3>,RTM Alloy Coil Block
<gregtech:wire_coil:4>,HSS-G Coil Block
<gregtech:wire_coil:5>,Naquadah Coil Block
<gregtech:wire_coil:6>,Trinium Coil Block
<gregtech:wire_coil:7>,Tritanium Coil Block
"<gregtech:wire_cutter>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}})",Iron Wire Cutter
"<gregtech:wire_cutter_hv>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, MaxCharge: 2147483647 as long, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}, Charge: 2147483647 as long})",Iron Wire Cutter (HV)
"<gregtech:wire_cutter_iv>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, MaxCharge: 2147483647 as long, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}, Charge: 2147483647 as long})",Iron Wire Cutter (IV)
"<gregtech:wire_cutter_lv>.withTag({DisallowContainerItem: 0 as byte, ""GT.Behaviours"": {}, HideFlags: 2, MaxCharge: 2147483647 as long, ""GT.Tool"": {MaxDurability: 255, Durability: 0, Material: ""gregtech:iron""}, Charge: 2147483647 as long})",Iron Wire Cutter (LV)
<gregtech:wire_double:2>,2x Aluminium Wire
<gregtech:wire_double:252>,2x Annealed Copper Wire
<gregtech:wire_double:2011>,2x Black Steel Wire
<gregtech:wire_double:2527>,2x Blue Alloy Wire
<gregtech:wire_double:23>,2x Cobalt Wire
<gregtech:wire_double:25>,2x Copper Wire
<gregtech:wire_double:274>,2x Cupronickel Wire
<gregtech:wire_double:277>,2x Electrum Wire
<gregtech:wire_double:431>,2x Enriched Naquadah Trinium Europium Duranide Wire
<gregtech:wire_double:33>,2x Europium Wire
<gregtech:wire_double:41>,2x Gold Wire
<gregtech:wire_double:342>,2x Graphene Wire
<gregtech:wire_double:2516>,2x HSS-G Wire
<gregtech:wire_double:429>,2x Indium Tin Barium Titanium Cuprate Wire
<gregtech:wire_double:51>,2x Iron Wire
<gregtech:wire_double:288>,2x Kanthal Wire
<gregtech:wire_double:55>,2x Lead Wire
<gregtech:wire_double:425>,2x Magnesium Diboride Wire
<gregtech:wire_double:424>,2x Manganese Phosphide Wire
<gregtech:wire_double:426>,2x Mercury Barium Calcium Cuprate Wire
<gregtech:wire_double:124>,2x Naquadah Wire
<gregtech:wire_double:2042>,2x Naquadah Alloy Wire
<gregtech:wire_double:294>,2x Nichrome Wire
<gregtech:wire_double:69>,2x Nickel Wire
<gregtech:wire_double:295>,2x Niobium Nitride Wire
<gregtech:wire_double:296>,2x Niobium-Titanium Wire
<gregtech:wire_double:75>,2x Osmium Wire
<gregtech:wire_double:80>,2x Platinum Wire
<gregtech:wire_double:2517>,2x Red Alloy Wire
<gregtech:wire_double:451>,2x RTM Alloy Wire
<gregtech:wire_double:432>,2x Ruthenium Trinium Americium Neutronate Wire
<gregtech:wire_double:428>,2x Samarium Iron Arsenic Oxide Wire
<gregtech:wire_double:100>,2x Silver Wire
<gregtech:wire_double:324>,2x Steel Wire
<gregtech:wire_double:112>,2x Tin Wire
<gregtech:wire_double:130>,2x Trinium Wire
<gregtech:wire_double:128>,2x Tritanium Wire
<gregtech:wire_double:115>,2x Tungsten Wire
<gregtech:wire_double:2013>,2x Tungstensteel Wire
<gregtech:wire_double:430>,2x Uranium Rhodium Dinaquadide Wire
<gregtech:wire_double:427>,2x Uranium Triplatinum Wire
<gregtech:wire_double:334>,2x Vanadium-Gallium Wire
<gregtech:wire_double:338>,2x Yttrium Barium Cuprate Wire
<gregtech:wire_hex:2>,16x Aluminium Wire
<gregtech:wire_hex:252>,16x Annealed Copper Wire
<gregtech:wire_hex:2011>,16x Black Steel Wire
<gregtech:wire_hex:2527>,16x Blue Alloy Wire
<gregtech:wire_hex:23>,16x Cobalt Wire
<gregtech:wire_hex:25>,16x Copper Wire
<gregtech:wire_hex:274>,16x Cupronickel Wire
<gregtech:wire_hex:277>,16x Electrum Wire
<gregtech:wire_hex:431>,16x Enriched Naquadah Trinium Europium Duranide Wire
<gregtech:wire_hex:33>,16x Europium Wire
<gregtech:wire_hex:41>,16x Gold Wire
<gregtech:wire_hex:342>,16x Graphene Wire
<gregtech:wire_hex:2516>,16x HSS-G Wire
<gregtech:wire_hex:429>,16x Indium Tin Barium Titanium Cuprate Wire
<gregtech:wire_hex:51>,16x Iron Wire
<gregtech:wire_hex:288>,16x Kanthal Wire
<gregtech:wire_hex:55>,16x Lead Wire
<gregtech:wire_hex:425>,16x Magnesium Diboride Wire
<gregtech:wire_hex:424>,16x Manganese Phosphide Wire
<gregtech:wire_hex:426>,16x Mercury Barium Calcium Cuprate Wire
<gregtech:wire_hex:124>,16x Naquadah Wire
<gregtech:wire_hex:2042>,16x Naquadah Alloy Wire
<gregtech:wire_hex:294>,16x Nichrome Wire
<gregtech:wire_hex:69>,16x Nickel Wire
<gregtech:wire_hex:295>,16x Niobium Nitride Wire
<gregtech:wire_hex:296>,16x Niobium-Titanium Wire
<gregtech:wire_hex:75>,16x Osmium Wire
<gregtech:wire_hex:80>,16x Platinum Wire
<gregtech:wire_hex:2517>,16x Red Alloy Wire
<gregtech:wire_hex:451>,16x RTM Alloy Wire
<gregtech:wire_hex:432>,16x Ruthenium Trinium Americium Neutronate Wire
<gregtech:wire_hex:428>,16x Samarium Iron Arsenic Oxide Wire
<gregtech:wire_hex:100>,16x Silver Wire
<gregtech:wire_hex:324>,16x Steel Wire
<gregtech:wire_hex:112>,16x Tin Wire
<gregtech:wire_hex:130>,16x Trinium Wire
<gregtech:wire_hex:128>,16x Tritanium Wire
<gregtech:wire_hex:115>,16x Tungsten Wire
<gregtech:wire_hex:2013>,16x Tungstensteel Wire
<gregtech:wire_hex:430>,16x Uranium Rhodium Dinaquadide Wire
<gregtech:wire_hex:427>,16x Uranium Triplatinum Wire
<gregtech:wire_hex:334>,16x Vanadium-Gallium Wire
<gregtech:wire_hex:338>,16x Yttrium Barium Cuprate Wire
<gregtech:wire_octal:2>,8x Aluminium Wire
<gregtech:wire_octal:252>,8x Annealed Copper Wire
<gregtech:wire_octal:2011>,8x Black Steel Wire
<gregtech:wire_octal:2527>,8x Blue Alloy Wire
<gregtech:wire_octal:23>,8x Cobalt Wire
<gregtech:wire_octal:25>,8x Copper Wire
<gregtech:wire_octal:274>,8x Cupronickel Wire
<gregtech:wire_octal:277>,8x Electrum Wire
<gregtech:wire_octal:431>,8x Enriched Naquadah Trinium Europium Duranide Wire
<gregtech:wire_octal:33>,8x Europium Wire
<gregtech:wire_octal:41>,8x Gold Wire
<gregtech:wire_octal:342>,8x Graphene Wire
<gregtech:wire_octal:2516>,8x HSS-G Wire
<gregtech:wire_octal:429>,8x Indium Tin Barium Titanium Cuprate Wire
<gregtech:wire_octal:51>,8x Iron Wire
<gregtech:wire_octal:288>,8x Kanthal Wire
<gregtech:wire_octal:55>,8x Lead Wire
<gregtech:wire_octal:425>,8x Magnesium Diboride Wire
<gregtech:wire_octal:424>,8x Manganese Phosphide Wire
<gregtech:wire_octal:426>,8x Mercury Barium Calcium Cuprate Wire
<gregtech:wire_octal:124>,8x Naquadah Wire
<gregtech:wire_octal:2042>,8x Naquadah Alloy Wire
<gregtech:wire_octal:294>,8x Nichrome Wire
<gregtech:wire_octal:69>,8x Nickel Wire
<gregtech:wire_octal:295>,8x Niobium Nitride Wire
<gregtech:wire_octal:296>,8x Niobium-Titanium Wire
<gregtech:wire_octal:75>,8x Osmium Wire
<gregtech:wire_octal:80>,8x Platinum Wire
<gregtech:wire_octal:2517>,8x Red Alloy Wire
<gregtech:wire_octal:451>,8x RTM Alloy Wire
<gregtech:wire_octal:432>,8x Ruthenium Trinium Americium Neutronate Wire
<gregtech:wire_octal:428>,8x Samarium Iron Arsenic Oxide Wire
<gregtech:wire_octal:100>,8x Silver Wire
<gregtech:wire_octal:324>,8x Steel Wire
<gregtech:wire_octal:112>,8x Tin Wire
<gregtech:wire_octal:130>,8x Trinium Wire
<gregtech:wire_octal:128>,8x Tritanium Wire
<gregtech:wire_octal:115>,8x Tungsten Wire
<gregtech:wire_octal:2013>,8x Tungstensteel Wire
<gregtech:wire_octal:430>,8x Uranium Rhodium Dinaquadide Wire
<gregtech:wire_octal:427>,8x Uranium Triplatinum Wire
<gregtech:wire_octal:334>,8x Vanadium-Gallium Wire
<gregtech:wire_octal:338>,8x Yttrium Barium Cuprate Wire
<gregtech:wire_quadruple:2>,4x Aluminium Wire
<gregtech:wire_quadruple:252>,4x Annealed Copper Wire
<gregtech:wire_quadruple:2011>,4x Black Steel Wire
<gregtech:wire_quadruple:2527>,4x Blue Alloy Wire
<gregtech:wire_quadruple:23>,4x Cobalt Wire
<gregtech:wire_quadruple:25>,4x Copper Wire
<gregtech:wire_quadruple:274>,4x Cupronickel Wire
<gregtech:wire_quadruple:277>,4x Electrum Wire
<gregtech:wire_quadruple:431>,4x Enriched Naquadah Trinium Europium Duranide Wire
<gregtech:wire_quadruple:33>,4x Europium Wire
<gregtech:wire_quadruple:41>,4x Gold Wire
<gregtech:wire_quadruple:342>,4x Graphene Wire
<gregtech:wire_quadruple:2516>,4x HSS-G Wire
<gregtech:wire_quadruple:429>,4x Indium Tin Barium Titanium Cuprate Wire
<gregtech:wire_quadruple:51>,4x Iron Wire
<gregtech:wire_quadruple:288>,4x Kanthal Wire
<gregtech:wire_quadruple:55>,4x Lead Wire
<gregtech:wire_quadruple:425>,4x Magnesium Diboride Wire
<gregtech:wire_quadruple:424>,4x Manganese Phosphide Wire
<gregtech:wire_quadruple:426>,4x Mercury Barium Calcium Cuprate Wire
<gregtech:wire_quadruple:124>,4x Naquadah Wire
<gregtech:wire_quadruple:2042>,4x Naquadah Alloy Wire
<gregtech:wire_quadruple:294>,4x Nichrome Wire
<gregtech:wire_quadruple:69>,4x Nickel Wire
<gregtech:wire_quadruple:295>,4x Niobium Nitride Wire
<gregtech:wire_quadruple:296>,4x Niobium-Titanium Wire
<gregtech:wire_quadruple:75>,4x Osmium Wire
<gregtech:wire_quadruple:80>,4x Platinum Wire
<gregtech:wire_quadruple:2517>,4x Red Alloy Wire
<gregtech:wire_quadruple:451>,4x RTM Alloy Wire
<gregtech:wire_quadruple:432>,4x Ruthenium Trinium Americium Neutronate Wire
<gregtech:wire_quadruple:428>,4x Samarium Iron Arsenic Oxide Wire
<gregtech:wire_quadruple:100>,4x Silver Wire
<gregtech:wire_quadruple:324>,4x Steel Wire
<gregtech:wire_quadruple:112>,4x Tin Wire
<gregtech:wire_quadruple:130>,4x Trinium Wire
<gregtech:wire_quadruple:128>,4x Tritanium Wire
<gregtech:wire_quadruple:115>,4x Tungsten Wire
<gregtech:wire_quadruple:2013>,4x Tungstensteel Wire
<gregtech:wire_quadruple:430>,4x Uranium Rhodium Dinaquadide Wire
<gregtech:wire_quadruple:427>,4x Uranium Triplatinum Wire
<gregtech:wire_quadruple:334>,4x Vanadium-Gallium Wire
<gregtech:wire_quadruple:338>,4x Yttrium Barium Cuprate Wire
<gregtech:wire_single:2>,1x Aluminium Wire
<gregtech:wire_single:252>,1x Annealed Copper Wire
<gregtech:wire_single:2011>,1x Black Steel Wire
<gregtech:wire_single:2527>,1x Blue Alloy Wire
<gregtech:wire_single:23>,1x Cobalt Wire
<gregtech:wire_single:25>,1x Copper Wire
<gregtech:wire_single:274>,1x Cupronickel Wire
<gregtech:wire_single:277>,1x Electrum Wire
<gregtech:wire_single:431>,1x Enriched Naquadah Trinium Europium Duranide Wire
<gregtech:wire_single:33>,1x Europium Wire
<gregtech:wire_single:41>,1x Gold Wire
<gregtech:wire_single:342>,1x Graphene Wire
<gregtech:wire_single:2516>,1x HSS-G Wire
<gregtech:wire_single:429>,1x Indium Tin Barium Titanium Cuprate Wire
<gregtech:wire_single:51>,1x Iron Wire
<gregtech:wire_single:288>,1x Kanthal Wire
<gregtech:wire_single:55>,1x Lead Wire
<gregtech:wire_single:425>,1x Magnesium Diboride Wire
<gregtech:wire_single:424>,1x Manganese Phosphide Wire
<gregtech:wire_single:426>,1x Mercury Barium Calcium Cuprate Wire
<gregtech:wire_single:124>,1x Naquadah Wire
<gregtech:wire_single:2042>,1x Naquadah Alloy Wire
<gregtech:wire_single:294>,1x Nichrome Wire
<gregtech:wire_single:69>,1x Nickel Wire
<gregtech:wire_single:295>,1x Niobium Nitride Wire
<gregtech:wire_single:296>,1x Niobium-Titanium Wire
<gregtech:wire_single:75>,1x Osmium Wire
<gregtech:wire_single:80>,1x Platinum Wire
